Date,AAPL,MCD,MRK,MS,MSFT,NEE,NKE,NVDA,ORCL,PFE,PG,SBUX,SCHW,SLB,SO,SPGI,TMO,TXN,UNH,UPS,VZ,WFC,LLY,JPM,JNJ,INTC,ADBE,AMGN,AMZN,AVGO,BA,BAC,BLK,CAT,COP,COST,WMT,CRM,CVX,DE,DHR,DIS,DUK,GE,GOOGL,GS,HD,HON,CSCO,XOM
2010-11,0.0337898279217419,0.014695843142795484,-0.0506742895261888,-0.016485668987982205,-0.0470488529448605,-0.07139198537841285,0.05758860668807353,0.132279133708054,-0.07930519213075093,-0.054619247167141394,-0.03932667016966729,0.07597218907144532,-0.020939229111242463,0.10966292431811109,-0.0039609373512486945,-0.07773994036242882,-0.010890729565022461,0.07541412472872033,0.013037974649240835,0.0485750770218889,-0.014470812235669595,0.04614331462357146,-0.030468334970792266,-0.00611193533651988,-0.026048139395164482,0.06362408111748419,-0.012433406259775959,-0.07868531426326952,0.061550575211672065,0.05794118239197332,-0.09178699632919762,-0.04366876137880904,-0.04672732089631393,0.07633597518129953,0.013134028620973348,0.07710696859214505,-0.0014767207700453477,0.1994488507541785,-0.011344982191551445,-0.027344131603517452,-0.0025368604115797444,0.010517443453542885,-0.023259254144020414,-0.011860561889992627,-0.09449242427610083,-0.02883507809562924,-0.014754017415286702,0.061831584474707935,-0.1618546398115298,0.05275905909905454
2010-12,0.03667010540755222,-0.019667978565360844,0.05670365006897482,0.11242804475955692,0.10490905000196427,0.027064440722522898,-0.0047226600181988765,0.1315212035880562,0.15711632246640006,0.07423297859929145,0.05338149198474618,0.049999817694625914,0.13839010990490097,0.07964825193162617,0.013520878347498266,0.05566791394645754,0.08847828904782418,0.02201309699142584,-0.007967651620655825,0.03493535656572466,0.11777595652042971,0.13891968180434144,0.040997798275493436,0.13422422347672724,0.004874211443889553,-0.0061437221519111684,0.10719429968948635,0.041943679483754215,0.02622571610389368,0.09098211730663386,0.02336508059193143,0.21937858374685537,0.17641945821638538,0.10709167397576103,0.1317926022979521,0.06803713678921608,0.0025562024476879497,-0.0518604118125332,0.12696028786375946,0.11645811611461387,0.09109766267267871,0.038627325565226966,0.01481466335115278,0.16450871338726536,0.0688488528936464,0.07698243367058266,0.16054341371652958,0.06940272833232153,0.055845521775618856,0.05117886335216992
2011-01,0.05195953917899199,-0.04025518623754465,-0.07963371544246423,0.08235048231065978,-0.006449172554757965,0.0282749651665688,-0.03441803228889739,0.5532463181330303,0.024966220541827067,0.04054833637442545,-0.011378808130156237,-0.018674387155913297,0.054938581518912066,0.06574851415946759,-0.01595610113928303,0.07058498677452918,0.034501853699408835,0.047351336815719236,0.13680384781172772,-0.013226979123664329,0.008594143467781867,0.046143448917849605,-0.007705670708045509,0.06062320808044275,-0.03362974739472413,0.02044670951448313,0.07374913904403901,0.0032788912872592224,-0.05755551656087243,0.010560145393099019,0.06466464041615949,0.02923558072649035,0.03903869437430507,0.040638781798251644,0.04933938608845945,-0.005124307993351174,0.039680472924192633,-0.021666729418973407,0.04032889890303459,0.09452137732840526,-0.023532118461072726,0.036257042822108065,0.003930507351413315,0.10114876194299494,0.01075817150157099,-0.026997815480400367,0.0487734699263751,0.0536115076523862,0.045476357540300105,0.10339208942470623
2011-02,0.040934635772155836,0.03568393625747657,-0.01808835655875629,0.009524212498744467,-0.03580610014994323,0.037597952447333105,0.07941318703638078,-0.052675524924395756,0.027162529730797358,0.06708634513500766,-0.0012671261327562577,0.05017861306127558,0.054291342332053016,0.05269288082727153,0.025427453920972454,-0.0012694351829124484,-0.02531881648999368,0.05013277824789175,0.03727172323752348,0.03767341610758623,0.03649635121458372,-0.0034444140322877903,0.007824843568967621,0.038940444342508096,0.037236457101157194,0.00893661927288103,0.04387294391563845,-0.06808295787578234,0.02151613746851533,0.1839072794623584,0.04243451843184509,0.04078668344740799,0.030148356438018276,0.06102458808525846,0.09938140307711096,0.043925019728498604,-0.07294415470107174,0.02423736444970337,0.10113075214629896,-0.008250917354963638,0.09856710950061087,0.12528964074053128,0.01993474937823181,0.045917046641084314,0.02172036276168754,0.0031038524865731887,0.019037041070735228,0.03995934010515256,-0.1224583925436793,0.0657008115896518
2011-03,-0.013306270953249655,0.005417509537335441,0.025352174733164645,-0.07951509259146106,-0.04477059405151851,0.003890609241947729,-0.14673033400024404,-0.1853486564130249,0.016108958708032528,0.05561313337185059,-0.022997783590240295,0.12037603794595086,-0.04955169099968049,-0.00171260423169739,0.0,0.01861445071504786,-0.0048371380092213645,-0.029485745556136922,0.06458612852096457,0.0070460801716119015,0.04387865235717103,-0.01485666263106511,0.01765015437037465,-0.012636419744721517,-0.03564457410956212,-0.06008404243061827,-0.0388405841329823,0.04130172686866307,0.039471406116217134,-0.08266299057098181,0.026663240330326188,-0.06650964558097805,-0.00774733063399724,0.08180310404432278,0.025555468701043305,-0.01965545518199996,0.008365001684776052,0.009903872423599136,0.03604805967598046,0.07881171896201744,0.026092516542972843,-0.014860621481956438,0.008894091570954554,-0.041587151291524904,-0.04343009835776812,-0.03162756668379729,-0.004189830556845631,0.03108259732570695,-0.0727332492492675,-0.01636831771038194
2011-04,0.004648454837867133,0.02917606097390757,0.0890636183695861,-0.04097048957197247,0.020874586082562763,0.026305795973603496,0.08745054222645221,0.08342344196591989,0.0776084335173639,0.032496268482136825,0.06230894283461641,-0.020298316976500197,0.015529893717603382,-0.03763655542084421,0.03700919770332067,0.027157137729277636,0.07992798123534461,0.031803249768562525,0.08915963592214249,0.008745824961626347,-0.007095267254277671,-0.08199273096409898,0.05231694325323222,-0.004827547915833619,0.10919846287913804,0.14717536150747357,0.01176113966957315,0.06361006152602688,0.087048178737823,0.07588452497343168,0.07912857096153303,-0.07876967439625138,-0.025222881036769174,0.040777929239514066,-0.012146256500061403,0.10324674072199569,0.056291898168085996,0.037580536302491474,0.018141381313417693,0.006295424774044989,0.06435413980299498,0.00023174124423031017,0.027548161463582632,0.019950381854323407,-0.07270437213741887,-0.04785635064579674,0.0024281169686788395,0.025456544825090965,0.021574678399834735,0.04576212109461353
2011-05,-0.006569302523626308,0.049009559533130576,0.022253632221895803,-0.07609947054202304,-0.028783636804158408,0.024395325254011224,0.025874643501265115,0.0020002477066813906,-0.04838686388956015,0.03279171241087653,0.032357523901256346,0.01992819940297097,-0.013102038941087413,-0.04209148144362196,0.026639071017597882,0.05565256518172279,0.09101513429443076,-0.006473451936187313,-0.00568789408184478,-0.012864796518265775,-0.022498525928383417,-0.021441845191562114,0.05304563123771988,-0.05237757146530597,0.03276972384410315,-0.020010180217512996,0.03219081536853441,0.06490792142689283,0.004494216538089457,0.009862160662719388,-0.01676981206463679,-0.043159851599479104,0.049097025368135094,-0.08326823007558226,-0.06338220668285077,0.02264029793749689,0.01101117892097947,0.0985569259222272,-0.0339801122883443,-0.11712823480002876,-0.012852953500982589,-0.03410642421641097,0.018166952322913987,-0.03960866802834473,-0.027715483977397426,-0.0656752648594705,-0.023418273729093997,-0.021915486367575343,-0.04109626103851838,-0.04588086617358511
2011-06,-0.03495953119119333,0.03409305752924863,-0.02932301491724154,-0.04759914286735423,0.03958422702850872,0.0010451193799574376,0.06951835324587896,-0.20459099650587298,-0.03828201567764533,-0.03962672718685234,-0.05119403519567045,0.07338956904137528,-0.08661905050395546,0.007932240628204745,0.007485048176902209,-0.013185591904226746,-0.016195768119852683,-0.06997180084952082,0.05721730508070966,-0.007620089955798881,0.00812379937811225,-0.010926929513636607,-0.024688706655835335,-0.05319174552403616,-0.01144281815046222,-0.015548403954491752,-0.09182790086898651,-0.036174840154411636,0.03965624863935702,0.1275590231974968,-0.05254388327358861,-0.06643914878857682,-0.06041757522479618,0.006238168810345002,0.026905285140172097,-0.015033786368777058,-0.03766776387594517,-0.02154191575665565,-0.019731351625764226,-0.037278199611578744,-0.027875089695804878,-0.06221490970895904,0.004267067717905304,-0.03181803658568949,-0.04279609771360915,-0.054288290282841545,0.005850395430809563,0.0006714980420334804,-0.07083320478205479,-0.025038542267973418
2011-07,0.16328532098391424,0.025616992025269347,-0.03287045215161777,-0.030969232673319302,0.0538460967333978,-0.038461735450915024,0.0018893553227703475,-0.13237126544806876,-0.06915343558398268,-0.06553390100314771,-0.024795642503934845,0.015193583001387623,-0.09240099671283608,0.045949443505129084,-0.009143698580420856,-0.007396768001123211,-0.0667802758167495,-0.08992353710411483,-0.03780560083948237,-0.05087086600229651,-0.039717964869080635,-0.004276755068579607,0.020517346921396173,-0.005898135762064549,-0.02600739143339703,0.007671404626580891,-0.11891896940346025,-0.06255338965210677,0.08817064190318868,-0.1150004157624166,-0.04680153337840265,-0.11405135425355639,-0.06959957566011488,-0.06812634261497108,-0.03407144766387182,-0.036804318250607704,-0.008091850099592568,-0.02866169819972053,0.011474381427601932,-0.04778624658825448,-0.07322097961049312,-0.010758066732770244,-0.012214947227622064,-0.05037087734143375,0.19216798963609238,0.014125612369692675,-0.035615802272316865,-0.10891066698095386,0.026947300469050584,-0.019538365688772208
2011-08,-0.014469332813402236,0.0525153189483607,-0.030178868511034573,-0.21348348388978333,-0.023069462288514697,0.03695319250445883,-0.03882423819835623,-0.037599182928139796,-0.08207989353827261,-0.003034078598261436,0.03561512723360827,-0.03324482868647838,-0.16884211251863668,-0.13274718090912008,0.04602912179244156,0.018842875193536335,-0.08587129029374896,-0.11899137615458144,-0.04251431573171538,-0.018595791275766382,0.024936177121497538,-0.06171281667129047,-0.00651160474989021,-0.07144615215936756,0.024636895960380656,-0.08972103999267211,-0.08913747365435898,0.01832317034820985,-0.03276110304953761,-0.015461887414117248,-0.0447915840675287,-0.15756201450887553,-0.06915989585188331,-0.07885423694498783,-0.05445165237333904,0.006892879735547641,0.016406802376215612,-0.11028954924590428,-0.042185664716547056,0.02942208467119567,-0.06719636341734547,-0.11807366126683361,0.03110021770184246,-0.08933554251746856,-0.10391099840567575,-0.13631545338489293,-0.03729352195971758,-0.09306205432572834,-0.018785095912438265,-0.0661880599853858
2011-09,-0.009121001146493612,-0.028647014793826475,-0.00021236536924518212,-0.2279998470918787,-0.06428599099706733,-0.0476023806830721,-0.00961330412376471,-0.06010508080061172,0.02386896005015715,-0.06849298735280196,-0.007851822592873647,-0.03443811649633499,-0.08744968499032346,-0.23540694026561615,0.02441988239381354,-0.026359635683753324,-0.07809928329603666,0.016786936160920085,-0.02609697161126756,-0.0629174060347375,0.017417642716579307,-0.07586198236973973,-0.01439671037200796,-0.1980833333396409,-0.0320673353067753,0.060108892801464586,-0.042393015234833964,-0.007941974581023858,0.004646121395208258,-0.007282399022698671,-0.09497471632617571,-0.25091776131772703,-0.10160892462460258,-0.18857123086534877,-0.06978157578875277,0.04570909497227982,-0.024252568211540204,-0.11238832457627446,-0.0632335763418781,-0.19632132031109129,-0.08396209668627075,-0.11450363393612628,0.057112169764469645,-0.05788076067469783,-0.04791467667359717,-0.1864567140536233,-0.015278319695922638,-0.08157270516329473,-0.010849185024962793,-0.01877892540847481
2011-10,0.06152348591853185,0.0572765390736254,0.05504577475109684,0.30963472495211475,0.06990758563012278,0.04405837901519649,0.1267690036671285,0.18305290160567433,0.1425022059259744,0.08936606790416057,0.021078297089152986,0.13596188905783158,0.08961887446389727,0.2300347421224873,0.019589145273251507,0.0365855225305276,-0.0073065750177797595,0.15945439980467913,0.040547066617638405,0.1122725337831374,0.018887097719871848,0.07421245718132652,0.005139535594866462,0.1642096140399627,0.010991091689504628,0.14995354403374517,0.21679767292419583,0.04203028373485451,-0.012579168908284366,0.030515927723311354,0.08725842315744714,0.11601299574241386,0.06607657845302861,0.2863338225043628,0.11077407076022205,0.013637123795662509,0.09287046707492475,0.16529582088711048,0.13457232840618616,0.175468860194528,0.15283813243653444,0.1564985302285975,0.021510928114437,0.09789718081476906,0.15066767152614013,0.15864629859354062,0.08913903905045273,0.1933494096200481,0.200224822840968,0.0751751528980682
2011-11,-0.055783726149157276,0.03649381726079559,0.03623213235283229,-0.16156446470908814,-0.032195776802446674,-0.007037598347393037,-0.0017645404561577038,0.056081043682091325,-0.043332290772594595,0.0525449308475201,0.009063645044754098,0.030453952922260497,-0.021443070313094115,0.029033305246936703,0.027679489205303165,0.010488501271172845,-0.0600756159769692,-0.020501427961294283,0.016253040863803747,0.028975899523745463,0.020281124433074726,0.0029285037475190734,0.031927515125952155,-0.1090330237686915,0.014452793038474576,0.02409455101294289,-0.06766405241220264,0.016138071451000435,-0.09938643423175819,-0.1140063399112794,0.05073711181956897,-0.20194328319602206,0.09031019960503528,0.036205204554558,0.023976915766997564,0.027554728866332034,0.0384346989505322,-0.11076081561642159,-0.013490598593501435,0.0441368160072495,0.000620114304578756,0.027809679387760244,0.03355268247066778,-0.04787472027400719,0.011389624135466292,-0.1215789805269657,0.10411505950074296,0.04048145165563022,0.005936141953723606,0.03623165129144157
2011-12,0.059654587810641146,0.050356173508590896,0.06720351957494564,0.022988338841900324,0.014854779687516029,0.09812398831205882,0.0057399347038229465,-0.11324352710929197,-0.18181815466918005,0.07822642371653643,0.03314228816388409,0.05818749213655372,-0.058528136683349774,-0.09318976471304496,0.05420214854816452,0.053160846985420784,-0.048253954437776914,-0.03288983821940017,0.042687398365985674,0.020069803469661585,0.06334500967219103,0.0657389626370859,0.09801887624884364,0.07361950796938177,0.013288273459466149,-0.026495016666507887,0.030999284431242558,0.10878930730921921,-0.09979721340026226,-0.03137932828567569,0.06784098088631518,0.02205947862653912,0.04438535002194266,-0.07437627623255261,0.02173298553604197,-0.02321265212592427,0.02094071438344125,-0.14321910083970268,0.03481827768597778,-0.0188461310771858,-0.027187200823365343,0.06359038542755302,0.055156072836684444,0.13662967887896116,0.0775958325699515,-0.05664474834128319,0.07190184677189904,0.0036936768795474695,-0.030042704216778016,0.05370466178236266
2012-01,0.12711121477824605,-0.012757488774529202,0.015119278476447118,0.23604573362945946,0.13751952622350783,-0.016918619957257075,0.07907022033904432,0.06565647515676987,0.10226058365659685,-0.011090768864288947,-0.047466827840549786,0.04151301920319583,0.03463592121184189,0.10042399379081468,-0.015770534762098665,0.022904156087955263,0.17633990874397476,0.11820650547002254,0.021902161740528614,0.03361093939196591,-0.04910650564727048,0.05986926856313657,-0.04379239381299338,0.129879665445223,0.005031801003272829,0.08948444503624486,0.0948001507527314,0.05793494719064385,0.12328138902585839,0.17602206162311806,0.011315344618382017,0.28237377247144946,0.021095134181549513,0.20979868287194936,-0.0639492798632314,-0.012601801299588877,0.02677376205442239,0.15119282986666405,-0.030827014335899405,0.11376862992210723,0.11628397702367099,0.037333520019927624,-0.03136395267627201,0.044667768972479704,-0.10185790538407791,0.23266579812602517,0.0558992397225575,0.06789312220586918,0.09045492927645671,-0.01203446144184328
2012-02,0.1883105962440712,0.009361944119776089,-0.0026126756055243616,-0.005897800418451005,0.08191527482551275,0.004282649985353437,0.03779232138350941,0.02572775276566297,0.03686662840337007,-0.0023606272468343903,0.07265217380300637,0.01693309393904463,0.19723743493622958,0.036110193665599866,-0.01985365928801397,0.017412756204796542,0.07032144465678769,0.02995683269588878,0.07646245914035399,0.02533003971417691,0.011949268490796472,0.07562738922083367,-0.00011823640731767338,0.05201063235667536,-0.0038710901299784384,0.02554094203481405,0.0626816988331711,0.006557322628457429,-0.07585889544072666,0.1081319030063228,0.016326716843964695,0.11919043156578968,0.0934066978828243,0.04664564194741594,0.13244486816644407,0.04904556696019724,-0.037157844762167325,0.22568471176419935,0.0662950849597237,-0.0373767878756982,0.006094197366638632,0.07943461721798228,-0.006752089208909018,0.027177504006403508,0.06574600847534362,0.03604322734468557,0.07163766766910107,0.03283494642968776,0.011704932453734829,0.038613385019120594
2012-03,0.10528400343467803,-0.011885808611148407,0.017239235971393763,0.05933128063716486,0.01638308318362247,0.02638214335649658,0.008181794668824738,0.016502019537935286,-0.0030768579752634695,0.07193536317548332,-0.006062986943987769,0.15094734606139082,0.03530292861829376,-0.09895617217636377,0.016745180121505943,0.04146933060644353,-0.0018966214885298704,0.00779610561961519,0.06031995575498139,0.0484480237196645,0.0031484529473972955,0.09429994653782559,0.026248626769678207,0.17176293048402425,0.01352184264486378,0.046130970266847315,0.04317427819988029,-0.0005884221893289743,0.12699647200473074,0.03980327942829365,-0.007738182803979088,0.20075291742817947,0.03749800644387791,-0.06733176062447777,-0.0070541421111643965,0.05507743727846548,0.042816671722836874,0.07928193744125411,-0.017503885870117197,-0.01900208645843182,0.060483221078369453,0.04262888731811887,0.004302416154198907,0.053543745493687345,0.0371856590021471,0.0801631873395241,0.06411110597618341,0.024844757322627142,0.06388322718635897,0.0026588003462788556
2012-04,-0.0259696838620066,-0.006625592176072281,0.02187487346340866,-0.11758874138920394,-0.0074391529785815536,0.053536298408970895,0.031630179761350075,-0.155844564859828,0.01028106670592055,0.01103734354657493,-0.04510778952501593,0.026481075211925775,-0.006263563648877368,0.060202941035008894,0.022479571982556346,0.014442137214049522,-0.012947547055249808,-0.044607247465121014,-0.04733624337705988,-0.03196260433133469,0.07017697668972045,-0.02108953308164241,0.02781249969959876,-0.059126742263112875,-0.013038277974638968,0.009957238351934627,-0.02215103776772509,0.04619701858280578,0.14512869305691556,-0.11521707372706946,0.032674702092854835,-0.15256017371530317,-0.0650072372656163,-0.031123623417087964,-0.05762353235140094,-0.028853979750537273,-0.03741752386842945,0.007895824339853474,-0.0060629372809031246,0.018047158658513585,-0.031785535232261575,-0.015303897484466256,0.019990371921194905,-0.024414659651611936,-0.056749459826419435,-0.07413348281258458,0.029417705166998376,-0.006388085750260619,-0.043196045855481535,-0.004496445436484753
